,local_description,full_name,isin,pricescale,date,open,high,low,close,volume
817,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-04 07:00:00,218.49001,221.85001,218.00999,221.8,51964098.0
818,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-05 07:00:00,222.60001,227.7,222.03,227.5,78052848.0
819,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-08 07:00:00,227.92999,232.3,227.89999,232.3,70857868.0
820,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-09 07:00:00,233.5,238.89999,232.39,238.0,117431198.0
821,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-10 07:00:00,239.0,245.25,237.94,243.67999,129370868.0
822,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-11 07:00:00,244.39999,247.23,238.86,238.86,105413508.0
823,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-12 07:00:00,240.0,243.14999,237.0,239.5,96227218.0
824,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-15 07:00:00,240.35001,242.3,237.06,237.8,47884978.0
825,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-16 07:00:00,239.0,239.5,232.32001,233.24001,86433708.0
826,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-17 07:00:00,234.5,235.75,232.0,234.3,70239478.0
827,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-18 07:00:00,233.83,234.11,230.84,232.78999,55729498.0
828,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-19 07:00:00,233.49001,233.5,231.89999,232.60001,12300518.0
829,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-22 07:00:00,233.7,236.09,233.05,235.41,44282378.0
830,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-23 07:00:00,236.0,237.56,234.16,235.67,56873938.0
831,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-24 07:00:00,235.0,236.47,233.94,236.0,43619458.0
832,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-25 07:00:00,235.67999,236.0,227.8,227.8,100809148.0
833,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-26 07:00:00,227.46001,227.47,222.08,223.17999,94128118.0
834,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-29 07:00:00,223.7,229.09,223.05,228.8,48833238.0
835,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-04-30 07:00:00,229.00999,229.02,223.81,225.17,63461348.0
836,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-02 07:00:00,226.0,229.84,225.85001,229.10001,36536968.0
837,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-03 07:00:00,229.7,233.0,228.55,232.52,47635488.0
838,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-06 07:00:00,228.75,232.8,227.0,232.8,48493798.0
839,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-07 07:00:00,232.7,234.34,230.25999,231.49001,46520738.0
840,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-08 07:00:00,231.03,232.5,229.5,230.0,42299638.0
841,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-10 07:00:00,227.0,229.49001,226.11,227.0,44398818.0
842,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-13 07:00:00,226.50999,228.67,224.14999,224.22,47092218.0
843,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-14 07:00:00,224.55,230.55,224.55,227.88,76594468.0
844,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-15 07:00:00,228.92,230.96001,224.42999,228.69,61125228.0
845,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-16 07:00:00,229.0,231.45,227.59,228.19,40133148.0
846,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-17 07:00:00,227.0,228.24001,226.0,226.94,28523028.0
847,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-20 07:00:00,228.23,229.17999,225.10001,226.0,30226168.0
848,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-21 07:00:00,227.02,232.71001,226.03999,232.71001,59079508.0
849,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-22 07:00:00,233.13,237.39999,230.8,235.86,59430608.0
850,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-23 07:00:00,234.5,235.37,228.57001,229.3,51517698.0
851,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-24 07:00:00,231.2,236.45,231.2,234.45,65885438.0
852,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-27 07:00:00,235.28,237.0,233.83,236.0,27786308.0
853,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-28 07:00:00,236.5,237.47,230.60001,233.19,74118938.0
854,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-29 07:00:00,232.10001,234.3,230.25,233.39999,51831508.0
855,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-30 07:00:00,234.55,235.21001,231.91,232.75,36413598.0
856,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-05-31 07:00:00,230.56,234.10001,229.21001,233.24001,53532018.0
857,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-03 07:00:00,231.17999,241.5,230.35001,239.95,84461308.0
858,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-04 07:00:00,239.88,240.25,234.8,236.0,70060788.0
859,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-05 07:00:00,236.0,240.3,235.11,239.0,52861628.0
860,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-06 07:00:00,238.87,246.34,238.53,244.89,61360948.0
861,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-07 07:00:00,246.36,249.0,246.06,248.28,68423468.0
862,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-10 07:00:00,249.55,250.64999,245.2,249.0,62696708.0
863,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-11 07:00:00,235.50999,239.0,235.11,235.89,67943998.0
864,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-13 07:00:00,236.55,241.07001,232.55,240.49001,75253428.0
865,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-14 07:00:00,240.55,243.8,237.10001,238.8,50409778.0
866,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-17 07:00:00,239.0,240.87,237.5,237.8,33622228.0
867,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-18 07:00:00,237.25,241.99001,236.36,241.8,48958468.0
868,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-19 07:00:00,242.95,242.95,238.7,240.39999,33945378.0
869,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-20 07:00:00,242.0,244.99001,241.39999,244.10001,64381818.0
870,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-21 07:00:00,243.0,243.89999,237.56,238.02,61061658.0
871,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-24 07:00:00,239.06,240.75,238.42,239.09,27723428.0
872,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-25 07:00:00,238.98,239.2,234.2,236.7,38549168.0
873,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-26 07:00:00,236.8,241.37,235.81,240.59,39714298.0
874,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-27 07:00:00,240.42,242.44,238.3,240.5,48171378.0
875,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-06-28 07:00:00,240.0,241.23,237.87,238.55,33405068.0
876,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-01 07:00:00,240.98,243.89999,240.21001,242.98,50758218.0
877,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-02 07:00:00,242.50999,242.74001,239.7,241.2,28583618.0
878,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-03 07:00:00,241.0,243.7,240.17,241.50999,32731468.0
879,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-04 07:00:00,241.97,243.0,240.81,242.82001,25316978.0
880,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-05 07:00:00,242.91,243.5,241.61,242.83,27870838.0
881,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-08 07:00:00,242.13,243.3,240.67999,243.3,28620548.0
882,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-09 07:00:00,243.0,243.7,241.87,242.74001,26380228.0
883,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-10 07:00:00,243.10001,245.5,242.00999,243.75999,41599758.0
884,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-11 07:00:00,244.5,244.97,240.17,241.3,33165888.0
885,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-12 07:00:00,241.28999,241.5,236.37,237.02,47691518.0
886,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-15 07:00:00,237.89999,238.59,234.23,235.27,45070428.0
887,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-16 07:00:00,234.67999,235.3,232.25,234.75,36223088.0
888,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-17 07:00:00,234.32001,238.03999,233.5,234.63,33529508.0
889,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-18 07:00:00,234.0,236.39999,233.5,234.78,23057058.0
890,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-19 07:00:00,236.34,237.92999,232.32001,232.85001,34706168.0
891,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-22 07:00:00,233.0,233.98,228.57001,230.35001,37949298.0
892,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-23 07:00:00,230.5,232.83,228.52,232.48,36363558.0
893,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-24 07:00:00,233.7,234.0,229.89999,230.64999,27365888.0
894,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-25 07:00:00,230.0,234.64999,229.02,232.89999,33078388.0
895,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-26 07:00:00,232.39999,233.99001,230.25,230.55,25918138.0
896,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-29 07:00:00,230.75,233.74001,230.17999,232.8,18373568.0
897,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-30 07:00:00,233.03,236.0,231.13,236.0,34843868.0
898,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-07-31 07:00:00,237.5,237.55,233.11,233.49001,50848518.0
899,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-01 07:00:00,232.14999,232.46001,228.5,229.5,56165808.0
900,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-02 07:00:00,224.91,226.88,220.3,220.81,94676138.0
901,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-05 07:00:00,219.72,224.0,219.45,222.24001,49233228.0
902,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-06 07:00:00,222.82001,226.88,222.3,226.00999,48804208.0
903,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-07 07:00:00,225.85001,227.60001,221.89999,222.25,49612758.0
904,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-08 07:00:00,224.60001,225.89999,223.17999,223.92999,31264338.0
905,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-09 07:00:00,224.05,224.36,220.67,220.67,31503648.0
906,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-12 07:00:00,222.38,222.99001,219.74001,222.3,28795638.0
907,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-13 07:00:00,221.31,225.75,220.07001,223.17999,46729238.0
908,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-14 07:00:00,224.10001,224.25,216.60001,217.11,52025458.0
909,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-15 07:00:00,218.5,218.94,212.88,214.59,68320488.0
910,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-16 07:00:00,215.89999,216.75,213.91,215.05,38449498.0
911,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-19 07:00:00,217.0,218.2,214.06,217.39999,37788828.0
912,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-20 07:00:00,217.75,219.23,215.53,216.0,37017508.0
913,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-21 07:00:00,216.97,219.5,215.8,218.62,42949598.0
914,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-22 07:00:00,218.21001,220.39999,217.35001,219.5,45760128.0
915,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-23 07:00:00,220.2,223.10001,217.86,219.5,54778398.0
916,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-26 07:00:00,217.5,219.64,216.53,218.5,35264668.0
917,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-27 07:00:00,218.95,219.05,215.61,217.89,51340688.0
918,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-28 07:00:00,218.07001,219.08,217.17999,218.3,30298298.0
919,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-29 07:00:00,218.49001,221.5,218.05,221.5,35897158.0
920,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-08-30 07:00:00,221.94,225.2,221.21001,224.2,58186218.0
921,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-02 07:00:00,224.10001,227.84,223.41,226.67999,38941478.0
922,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-03 07:00:00,225.95,226.25,222.05,224.0,44560908.0
923,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-04 07:00:00,225.3,227.5,224.69,227.10001,41663518.0
924,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-05 07:00:00,229.5,230.92999,228.36,230.78999,54900788.0
925,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-06 07:00:00,231.0,231.2,228.36,229.02,37942348.0
926,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-09 07:00:00,229.88,230.87,227.61,229.0,22795058.0
927,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-10 07:00:00,228.5,235.23,227.10001,233.3,60396658.0
928,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-11 07:00:00,233.49001,235.89999,232.62,234.72,41927498.0
929,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-12 07:00:00,234.89999,235.42,232.81,234.57001,38978188.0
930,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-13 07:00:00,234.12,235.0,231.91,233.0,23109618.0
931,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-16 07:00:00,235.0,235.53,233.2,235.32001,39568908.0
932,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-17 07:00:00,235.22,237.2,233.99001,235.89,55770428.0
933,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-18 07:00:00,235.8,236.45,234.45,235.3,25599808.0
934,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-19 07:00:00,234.86,235.49001,233.12,234.98,39447818.0
935,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-20 07:00:00,235.0,235.5,230.72,232.0,40638978.0
936,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-23 07:00:00,231.7,232.17,229.05,229.7,28199638.0
937,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-24 07:00:00,230.0,231.99001,227.11,227.5,43410338.0
938,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-25 07:00:00,226.5,228.3,225.3,228.09,37974668.0
939,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-26 07:00:00,228.21001,230.89999,227.71001,229.09,32739688.0
940,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-27 07:00:00,229.2,229.96001,228.05,228.05,18062508.0
941,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-09-30 07:00:00,228.5,229.0,226.05,227.71001,30235908.0
942,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-01 07:00:00,227.55,229.56,226.49001,226.49001,29870588.0
943,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-02 07:00:00,226.05,226.63,223.03,223.5,42441848.0
944,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-03 07:00:00,223.60001,225.64,222.61,224.08,38368038.0
945,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-04 07:00:00,224.89999,226.06,221.87,222.75999,32222648.0
946,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-07 07:00:00,223.13,227.8,222.41,227.55,40155508.0
947,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-08 07:00:00,227.77,228.17999,225.14999,226.03,31019498.0
948,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-09 07:00:00,226.03,229.0,225.52,227.7,39714118.0
949,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-10 07:00:00,227.89,228.94,225.62,228.5,31717088.0
950,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-11 07:00:00,229.5,231.2,228.97,230.31,37497238.0
951,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-14 07:00:00,230.28999,230.67,227.82001,228.39999,34628678.0
952,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-15 07:00:00,228.78,229.88,227.0,229.39999,30763748.0
953,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-16 07:00:00,229.05,231.2,229.05,231.0,39213998.0
954,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-17 07:00:00,230.7,233.5,230.52,233.5,46007618.0
955,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-18 07:00:00,233.2,236.03,232.8,235.55,42729348.0
956,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-21 07:00:00,236.0,236.88,234.03999,234.94,28457488.0
957,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-22 07:00:00,235.02,239.77,235.0,239.77,40298888.0
958,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-23 07:00:00,239.2,240.17999,237.75999,239.57001,34655408.0
959,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-24 07:00:00,239.63,242.78,239.06,242.78,40384768.0
960,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-25 07:00:00,242.52,242.77,237.85001,240.0,49789038.0
961,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-28 07:00:00,240.5,242.33,235.25,237.03,39049348.0
962,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-29 07:00:00,237.10001,240.2,236.0,240.11,41494138.0
963,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-30 07:00:00,239.69,242.2,237.85001,239.50999,43597178.0
964,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-10-31 07:00:00,240.7,242.0,234.00999,234.89,60316778.0
965,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-01 07:00:00,235.35001,236.74001,232.8,236.39999,39229278.0
966,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-05 07:00:00,239.60001,240.98,236.7,238.53,43691628.0
967,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-06 07:00:00,238.42,239.02,236.52,239.02,33409218.0
968,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-07 07:00:00,238.11,242.95,237.71001,242.5,44689488.0
969,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-08 07:00:00,241.42,241.67999,238.7,240.17,30570358.0
970,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-11 07:00:00,239.0,242.39999,238.31,241.5,27141628.0
971,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-12 07:00:00,241.89999,243.74001,239.5,239.87,35518508.0
972,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-13 07:00:00,238.91,239.57001,235.81,237.21001,31448018.0
973,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-14 07:00:00,237.62,239.13,236.82001,237.5,34330748.0
974,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-15 07:00:00,237.89999,240.17999,236.45,240.0,30696888.0
975,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-18 07:00:00,240.57001,241.23,236.36,237.45,32959718.0
976,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-19 07:00:00,237.60001,239.82001,237.2,239.25,29135878.0
977,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-20 07:00:00,238.60001,240.2,237.10001,237.78,28102168.0
978,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-21 07:00:00,237.44,238.0,235.8,237.14999,24654428.0
979,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-22 07:00:00,236.59,240.19,236.59,238.13,32899118.0
980,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-25 07:00:00,238.67999,239.75,237.21001,237.98,17558178.0
981,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-26 07:00:00,238.08,238.10001,234.35001,235.0,58341358.0
982,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-27 07:00:00,235.25999,236.45,233.50999,234.22,21885348.0
983,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-28 07:00:00,234.2,235.5,233.10001,235.2,18855688.0
984,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-11-29 07:00:00,234.64999,235.14,231.97,233.98,27285348.0
985,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-12-02 07:00:00,234.59,236.37,233.0,233.77,28216348.0
986,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-12-03 07:00:00,233.49001,234.06,230.13,230.66,26687258.0
987,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-12-04 07:00:00,230.72,232.24001,229.5,231.59,24314548.0
988,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-12-05 07:00:00,231.89,232.14999,229.03,231.71001,23210578.0
989,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-12-06 07:00:00,232.0,235.14,231.55,235.14,33286168.0
990,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-12-09 07:00:00,235.5,237.5,234.3,237.03999,31774038.0
991,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-12-10 07:00:00,236.60001,239.28999,236.0,237.91,36098908.0
992,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-12-11 07:00:00,237.81,241.23,237.7,240.32001,44167848.0
993,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-12-12 07:00:00,242.0,242.3,240.09,241.05,36174648.0
994,СБЕРБАНК РОССИИ ПАО АО,MOEX:SBER,RU0009029540,100,2019-12-13 07:00:00,242.0,243.25,241.10001,241.21001,33163748.0
