,local_description,full_name,isin,pricescale,date,open,high,low,close,volume
4113,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-01-25 07:00:00,143.4,145.7,138.8,142.84,19066010.0
4114,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-01-26 07:00:00,144.05,146.88,139.32,141.22,16298850.0
4115,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-01-27 07:00:00,140.71,147.8,140.1,144.91,14853720.0
4116,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-01-28 07:00:00,145.25,147.4,142.05,144.4,10289330.0
4117,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-01-31 07:00:00,145.43,146.5,143.51,145.05,9555160.0
4118,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-01 07:00:00,145.1,146.34,143.65,145.51,7456800.0
4119,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-02 07:00:00,145.57,146.0,141.21,142.72,10490460.0
4120,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-03 07:00:00,142.47,142.5,136.79,137.69,12342970.0
4121,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-04 07:00:00,138.54,141.43,137.77,141.09,11178940.0
4122,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-07 07:00:00,140.01,142.16,139.88,141.53,5688890.0
4123,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-08 07:00:00,141.66,143.94,140.65,142.06,9790780.0
4124,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-09 07:00:00,142.3,143.58,141.28,142.19,12337020.0
4125,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-10 07:00:00,142.43,142.8,139.66,140.06,13385840.0
4126,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-11 07:00:00,140.06,140.64,135.4,136.2,13340680.0
4127,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-14 07:00:00,135.94999695,137.57000732,131.44000244,134.49000549,20189690.0
4128,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-15 07:00:00,135.0,138.17999268,133.80999756,137.5,17746570.0
4129,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-16 07:00:00,137.30999756,141.8999939,136.55000305,141.88999939,18255300.0
4130,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-17 07:00:00,141.0,141.52999878,135.8500061,137.49000549,17753570.0
4131,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-18 07:00:00,138.48,139.43,132.16,133.16,15903650.0
4132,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-21 07:00:00,132.4,135.89,110.0,118.78,46477680.0
4133,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-22 07:00:00,115.0,120.3,108.85,115.79,77162000.0
4134,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-24 07:00:00,104.15,106.0,73.37,92.54,42143160.0
4135,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-02-25 07:00:00,95.51,110.0,91.03,95.51,24021070.0
4136,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-03-21 07:00:00,95.51,95.51,95.51,95.51,0.0
4137,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-03-22 07:00:00,95.51,95.51,95.51,95.51,0.0
4138,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-03-23 07:00:00,95.51,95.51,95.51,95.51,0.0
4139,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-03-24 07:00:00,94.51,110.1,91.11,100.75,7931080.0
4140,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-03-25 07:00:00,107.88,108.0,95.3,96.57,3164920.0
4141,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-03-28 07:00:00,97.1,97.1,92.04,93.5,2441510.0
4142,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-03-29 07:00:00,92.0,94.0,86.0,88.42,5223940.0
4143,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-03-30 07:00:00,89.5,92.23,87.8,92.0,4273670.0
4144,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-03-31 07:00:00,93.97,100.0,92.68,99.5,8054910.0
4145,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-01 07:00:00,101.2,114.0,101.2,111.45,12975340.0
4146,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-04 07:00:00,111.91,117.0,110.0,111.07,8141330.0
4147,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-05 07:00:00,112.45,112.45,100.0,103.65,6584740.0
4148,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-06 07:00:00,103.8,106.0,100.17,102.05,2929220.0
4149,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-07 07:00:00,102.0,109.9,101.66,103.18,3703180.0
4150,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-08 07:00:00,103.26,104.66,100.5,102.29,1883490.0
4151,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-11 07:00:00,102.74,103.7,100.7,100.77,1407440.0
4152,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-12 07:00:00,101.1,101.48,96.5,99.5,2422290.0
4153,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-13 07:00:00,100.0,100.88,98.2,99.32,1289640.0
4154,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-14 07:00:00,99.85,99.85,93.5,93.5,2003520.0
4155,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-15 07:00:00,93.5,94.43,90.12,93.65,3415500.0
4156,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-18 07:00:00,93.7,95.0,90.85,90.85,1253150.0
4157,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-19 07:00:00,90.9,90.99,87.22,89.1,2495370.0
4158,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-20 07:00:00,89.01,93.7,87.06,92.49,2539650.0
4159,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-21 07:00:00,93.05,94.83,90.17,90.52,1741820.0
4160,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-22 07:00:00,90.51,91.97,89.2,90.05,1175860.0
4161,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-25 07:00:00,90.05,90.43,87.7,88.0,1221450.0
4162,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-26 07:00:00,88.8,91.44,88.04,90.8,2896120.0
4163,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-27 07:00:00,91.08,94.44,89.74,93.25,2707870.0
4164,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-28 07:00:00,94.39,97.78,92.0,92.48,3220680.0
4165,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-04-29 07:00:00,93.52,95.0,92.67,94.79,1796340.0
4166,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-04 07:00:00,94.8,96.82,90.89,90.89,2218800.0
4167,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-05 07:00:00,92.0,92.25,91.08,91.21,1106190.0
4168,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-06 07:00:00,91.21,91.7,90.0,90.27,789570.0
4169,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-11 07:00:00,90.5,90.99,89.0,89.65,1462230.0
4170,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-12 07:00:00,89.99,89.99,87.8,87.97,1496220.0
4171,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-13 07:00:00,88.2,88.89,88.05,88.3,717560.0
4172,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-16 07:00:00,88.5,89.8,88.21,89.06,1642430.0
4173,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-17 07:00:00,89.23,91.2,88.34,91.07,2363580.0
4174,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-18 07:00:00,91.17,94.4,91.0,91.07,2650160.0
4175,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-19 07:00:00,91.2,91.95,89.22,90.14,1476160.0
4176,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-20 07:00:00,90.42,91.95,89.2,89.6,1525650.0
4177,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-23 07:00:00,90.0,90.8,88.01,88.5,1050440.0
4178,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-24 07:00:00,88.9,89.96,86.7,88.7,1493370.0
4179,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-25 07:00:00,88.96,89.68,88.05,88.93,1286890.0
4180,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-26 07:00:00,89.1,91.16,89.09,90.25,1976300.0
4181,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-27 07:00:00,91.1,92.7,90.01,90.65,2415050.0
4182,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-30 07:00:00,90.99,91.96,89.12,89.21,1397580.0
4183,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-05-31 07:00:00,89.21,89.56,87.62,88.0,1416340.0
4184,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-01 07:00:00,88.0,90.0,87.0,87.5,2331670.0
4185,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-02 07:00:00,87.8,88.0,86.0,86.72,2047310.0
4186,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-03 07:00:00,87.3,90.66,84.5,88.7,9653690.0
4187,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-06 07:00:00,88.7,89.24,86.25,86.58,1787240.0
4188,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-07 07:00:00,86.56,87.1,85.2,86.14,1927800.0
4189,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-08 07:00:00,86.0,88.0,85.19,86.35,1807900.0
4190,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-09 07:00:00,86.01,86.87,85.5,85.89,1268110.0
4191,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-10 07:00:00,85.9,86.76,85.38,85.7,1470840.0
4192,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-14 07:00:00,85.72,86.33,85.06,85.51,1517080.0
4193,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-15 07:00:00,85.55,86.0,85.11,85.39,1465660.0
4194,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-16 07:00:00,85.5,87.59,85.3,87.09,2776730.0
4195,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-17 07:00:00,87.19,87.45,85.41,86.05,1731010.0
4196,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-20 07:00:00,86.14,88.83,86.14,88.45,3980320.0
4197,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-21 07:00:00,89.5,89.5,87.0,87.22,2696720.0
4198,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-22 07:00:00,87.15,87.17,86.0,86.58,1990320.0
4199,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-23 07:00:00,86.9,88.1,86.01,87.81,2380070.0
4200,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-24 07:00:00,88.0,89.37,87.24,89.37,2694830.0
4201,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-27 07:00:00,89.3,92.17,89.04,90.25,4289160.0
4202,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-28 07:00:00,90.8,91.48,87.9,87.95,3143660.0
4203,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-29 07:00:00,87.95,89.35,86.21,86.9,3923480.0
4204,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-06-30 07:00:00,87.17,88.16,85.0,85.77,5090200.0
4205,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-01 07:00:00,85.77,86.8,84.03,85.36,3657380.0
4206,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-04 07:00:00,85.26,86.3,84.8,85.02,1850900.0
4207,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-05 07:00:00,84.89,85.87,84.26,85.26,2200500.0
4208,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-06 07:00:00,85.26,86.68,85.0,85.48,2258090.0
4209,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-07 07:00:00,85.5,85.9,85.04,85.31,1622230.0
4210,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-08 07:00:00,85.5,85.75,85.07,85.2,1575930.0
4211,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-11 07:00:00,85.3,86.1,84.0,84.48,2215400.0
4212,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-12 07:00:00,84.06,84.39,81.71,83.48,5820670.0
4213,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-13 07:00:00,83.35,84.59,80.77,81.55,2619800.0
4214,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-14 07:00:00,82.29,83.46,81.1,81.9,2908470.0
4215,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-15 07:00:00,82.75,82.75,81.2,82.5,1772980.0
4216,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-18 07:00:00,83.27,83.5,82.0,82.92,1853150.0
4217,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-19 07:00:00,82.92,82.92,81.31,82.05,1468220.0
4218,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-20 07:00:00,82.0,82.9,82.0,82.43,1276280.0
4219,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-21 07:00:00,82.43,83.29,81.52,82.37,1175990.0
4220,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-22 07:00:00,82.37,84.82,82.2,84.81,1951540.0
4221,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-25 07:00:00,84.7,85.45,83.85,84.63,1530430.0
4222,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-26 07:00:00,85.0,86.79,84.71,86.7,2446410.0
4223,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-27 07:00:00,87.1,87.82,85.8,86.5,2177890.0
4224,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-28 07:00:00,86.62,87.08,85.25,85.96,1414910.0
4225,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-07-29 07:00:00,85.88,86.9,85.65,86.2,1137630.0
4226,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-01 07:00:00,86.25,86.27,84.05,84.91,2370230.0
4227,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-02 07:00:00,84.21,84.78,82.55,82.82,1594590.0
4228,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-03 07:00:00,83.2,83.94,82.57,82.82,1188170.0
4229,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-04 07:00:00,82.9,85.34,82.02,83.32,1408990.0
4230,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-05 07:00:00,83.4,83.54,80.77,81.32,2011170.0
4231,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-08 07:00:00,86.3,86.3,81.64,81.88,3237670.0
4232,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-09 07:00:00,81.6,83.14,81.4,82.9,1955580.0
4233,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-10 07:00:00,82.8,83.6,82.35,83.16,1887030.0
4234,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-11 07:00:00,83.41,84.92,82.79,83.81,4362540.0
4235,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-12 07:00:00,84.0,85.84,82.5,85.76,3025580.0
4236,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-15 07:00:00,86.0,86.9,85.08,86.84,3640650.0
4237,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-16 07:00:00,86.92,87.25,86.02,86.38,2847980.0
4238,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-17 07:00:00,86.69,87.0,84.85,85.29,2579840.0
4239,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-18 07:00:00,84.92,85.75,84.26,85.4,2084920.0
4240,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-19 07:00:00,86.16,87.0,84.01,86.77,5844710.0
4241,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-22 07:00:00,86.85,88.77,86.21,88.17,6258000.0
4242,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-23 07:00:00,88.4,88.79,87.65,88.39,3233210.0
4243,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-24 07:00:00,88.4,88.5,87.8,87.93,1900970.0
4244,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-25 07:00:00,87.85,88.59,86.61,88.52,3105710.0
4245,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-26 07:00:00,88.59,89.49,88.47,89.3,3294870.0
4246,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-29 07:00:00,89.5,92.0,89.15,90.5,4304110.0
4247,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-30 07:00:00,90.8,91.44,89.52,89.65,3328710.0
4248,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-08-31 07:00:00,96.3,96.3,88.68,90.5,5502880.0
4249,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-01 07:00:00,91.0,96.77,90.49,95.96,12812420.0
4250,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-02 07:00:00,96.35,96.78,94.6,95.88,6142150.0
4251,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-05 07:00:00,95.98,96.25,94.5,95.41,3289430.0
4252,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-06 07:00:00,95.61,98.49,92.8,95.8,11017320.0
4253,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-07 07:00:00,96.0,96.2,93.61,94.05,5217870.0
4254,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-08 07:00:00,94.1,94.53,92.92,93.5,3742860.0
4255,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-09 07:00:00,93.71,95.29,93.57,95.24,2646980.0
4256,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-12 07:00:00,95.2,96.52,94.26,96.05,4457570.0
4257,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-13 07:00:00,96.24,96.69,94.5,95.03,2480240.0
4258,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-14 07:00:00,95.03,95.17,93.52,94.18,3125180.0
4259,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-15 07:00:00,94.2,96.6,94.04,95.54,3876880.0
4260,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-16 07:00:00,96.0,96.4,94.7,94.98,2025870.0
4261,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-19 07:00:00,95.0,95.54,94.27,94.8,2129430.0
4262,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-20 07:00:00,95.2,95.27,87.0,88.26,10643290.0
4263,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-21 07:00:00,82.0,87.0,78.01,82.9,10823120.0
4264,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-22 07:00:00,82.9,87.36,82.42,85.08,4421830.0
4265,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-23 07:00:00,85.55,85.55,82.25,83.72,4686560.0
4266,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-26 07:00:00,82.02,82.74,74.84,76.95,9451210.0
4267,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-27 07:00:00,77.85,79.89,77.1,79.89,3660000.0
4268,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-28 07:00:00,79.49,80.75,77.34,78.31,3228690.0
4269,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-29 07:00:00,78.31,79.2,74.18,76.25,5805490.0
4270,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-09-30 07:00:00,76.48,78.47,73.11,76.96,7909170.0
4271,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-10-03 07:00:00,77.35,79.99,77.02,79.92,4607770.0
4272,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-10-04 07:00:00,80.24,81.65,77.52,79.3,5024390.0
4273,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-10-05 07:00:00,78.85,79.21,76.65,78.5,5617690.0
4274,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-10-06 07:00:00,78.7,79.49,77.5,77.72,3069160.0
4275,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-10-07 07:00:00,78.24,78.24,73.1,73.19,6154340.0
4276,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-10-10 07:00:00,69.7,75.8,69.7,75.6,7948340.0
4277,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-10-11 07:00:00,75.6,76.9,75.04,76.52,3717300.0
4278,ПАО МОСКОВСКАЯ БИРЖА,MOEX:MOEX,RU000A0JR4A1,100,2022-10-12 07:00:00,76.7,77.75,75.25,76.38,3935560.0
